dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,community_level,mu,tau1,tau2,target_average_degree,max_degree_parameter,min_community_parameter,max_community_parameter,requested_seed,actual_seed,config_path,graph_path,comm_path,lfr_community_path,num_nodes,num_edges,avg_degree,median_degree,p90_degree,p99_degree,avg_clustering,transitivity,largest_connected_component_ratio,max_degree,lfr_communities,lfr_modularity,lfr_internal_edges,lfr_external_edges,lfr_internal_edge_ratio,lfr_external_edge_ratio,lfr_comm_size_min,lfr_comm_size_q10,lfr_comm_size_q25,lfr_comm_size_median,lfr_comm_size_q75,lfr_comm_size_q90,lfr_comm_size_max,comm_mean,comm_std,comm_min,comm_q10,comm_q25,comm_median,comm_q75,comm_q90,comm_max,comm_count_zero,comm_count_one,top20_count,top20_degree_mean,top20_degree_median,top20_degree_p90,top20_max_degree,top20_communities_touched,top20_largest_comm_count,top20_largest_comm_ratio,middle20_count,middle20_degree_mean,middle20_degree_median,middle20_degree_p90,middle20_max_degree,middle20_communities_touched,middle20_largest_comm_count,middle20_largest_comm_ratio,bottom20_count,bottom20_degree_mean,bottom20_degree_median,bottom20_degree_p90,bottom20_max_degree,bottom20_communities_touched,bottom20_largest_comm_count,bottom20_largest_comm_ratio
lfr_community,lfr_middle_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,662.85,0.66285,13402.92,13.40292,5573.05,5.57305,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,balance,"Balance (0.8, 0.8)",1,corrective,790.65,0.79065,17272.24,17.272240000000004,8331.13,8.33113,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,balance,"Balance (0.8, 0.8)",2,observational,322.7037037037037,0.3227037037037037,6432.222222222223,6.432222222222223,1001.0,1.0010000000000001,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,93.61,0.09361,2372.97,2.37297,1899.04,1.89904,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,663.65,0.66365,13443.98,13.44398,5586.63,5.58663,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,647.78,0.64778,14206.19,14.206190000000001,7308.29,7.30829,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,352.77777777777777,0.3527777777777778,7062.777777777777,7.062777777777778,1130.4444444444443,1.1304444444444444,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,122.59,0.12259,2921.96,2.92196,2246.77,2.24677,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,664.28,0.66428,13432.51,13.43251,5583.33,5.58333,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,857.38,0.85738,18714.36,18.71436,8898.33,8.89833,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,331.52,0.33152,6594.64,6.59464,1038.68,1.03868,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_middle_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,83.01,0.08301,2166.11,2.16611,1759.83,1.75983,middle,0.2,2.5,1.5,30.0,120,40,150,20363602,20363602,v2/test_2/network/network-lfr_middle_seed3.toml,v2/test_2/network/lfr_community/lfr_middle_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_middle_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_middle_seed3/lfr_communities.csv,1000,19956,39.912,34.0,67.0,113.01999999999998,0.23275354702840279,0.2088721103596443,1.0,123,12,0.5944837763143056,14003,5953,0.7016937261976348,0.2983062738023652,44,45.099999999999994,49.75,73.0,117.5,125.30000000000001,139,0.4529719559378392,0.40338472024489824,9.288975323981398e-105,0.013269494533832086,0.07694347795117615,0.21141813810176469,0.8905957174489562,0.9963337300049292,1.0,0,33,200,42.925,35.5,72.19999999999999,122,5,62,0.31,200,33.235,30.0,47.0,82,7,47,0.235,200,43.55,37.0,74.1,120,7,63,0.315
lfr_community,lfr_strong_seed1,balance,"Balance (0.8, 0.8)",0,misinformation,443.33,0.44333,8610.97,8.61097,3111.11,3.11111,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,balance,"Balance (0.8, 0.8)",1,corrective,620.78,0.62078,11852.55,11.852549999999999,4867.32,4.867319999999999,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,balance,"Balance (0.8, 0.8)",2,observational,333.0,0.333,6121.923076923077,6.1219230769230775,1060.2692307692307,1.0602692307692307,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,balance,"Balance (0.8, 0.8)",3,behavior-guiding,110.11,0.11011,2579.25,2.57925,1632.93,1.63293,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,444.33,0.44433,8626.03,8.62603,3122.66,3.1226599999999998,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,580.22,0.5802200000000001,11115.64,11.115639999999999,4626.21,4.62621,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,certainty_high,"Certainty high (0.9, 0.5)",2,observational,342.8076923076923,0.3428076923076923,6340.346153846154,6.340346153846155,1024.6153846153845,1.0246153846153845,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,146.41,0.14641,3238.07,3.2380700000000004,1918.96,1.91896,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,444.52,0.44451999999999997,8610.69,8.61069,3121.56,3.12156,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,636.0,0.636,12208.96,12.20896,4997.06,4.99706,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,331.08,0.33108,6143.4,6.1434,1072.28,1.07228,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed1,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,98.92,0.09892000000000001,2378.85,2.37885,1534.39,1.5343900000000001,strong,0.05,2.5,1.5,30.0,120,40,150,20261602,20261602,v2/test_2/network/network-lfr_strong_seed1.toml,v2/test_2/network/lfr_community/lfr_strong_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed1/lfr_communities.csv,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,1.0,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,50.099999999999994,53.25,64.0,119.0,134.6,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_community,lfr_strong_seed2,balance,"Balance (0.8, 0.8)",0,misinformation,396.16,0.39616,7532.25,7.53225,2731.19,2.7311900000000002,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
