network,pool,agent_idx,lfr_community,degree,external_ratio,participation,betweenness
lfr_mu01_seed1,bottom20,267,1,35.0,0.0,0.0,0.00022788218002993958
lfr_mu01_seed1,bottom20,83,1,33.0,0.0,0.0,0.00038914961307831005
lfr_mu01_seed1,bottom20,111,1,32.0,0.0,0.0,0.00029665103403388627
lfr_mu01_seed1,bottom20,209,1,36.0,0.0,0.0,0.0002707913498126702
lfr_mu01_seed1,bottom20,8,1,36.0,0.0,0.0,0.00033920751202260363
lfr_mu01_seed1,bottom20,411,1,37.0,0.0,0.0,0.00023388644369318605
lfr_mu01_seed1,bottom20,525,1,37.0,0.0,0.0,0.00031819818979148207
lfr_mu01_seed1,bottom20,79,1,30.0,0.0,0.0,2.0689997478672917e-05
lfr_mu01_seed1,bottom20,993,1,30.0,0.0,0.0,0.0001421394205571818
lfr_mu01_seed1,bottom20,60,1,30.0,0.0,0.0,0.0003003084606566726
lfr_mu01_seed1,bottom20,1,1,29.0,0.0,0.0,0.00016071266001964666
lfr_mu01_seed1,bottom20,789,1,28.0,0.0,0.0,0.00014645082435508962
lfr_mu01_seed1,bottom20,110,1,40.0,0.0,0.0,0.00024175746754861318
lfr_mu01_seed1,bottom20,798,1,27.0,0.0,0.0,0.0001609924048944279
lfr_mu01_seed1,bottom20,563,1,27.0,0.0,0.0,0.00027386874366057916
lfr_mu01_seed1,bottom20,535,1,27.0,0.0,0.0,0.00033360792646487235
lfr_mu01_seed1,bottom20,747,1,26.0,0.0,0.0,0.00015445333525344602
lfr_mu01_seed1,bottom20,240,1,41.0,0.0,0.0,0.0004826542059040197
lfr_mu01_seed1,bottom20,115,1,25.0,0.0,0.0,5.6985152178388696e-05
lfr_mu01_seed1,bottom20,611,1,25.0,0.0,0.0,6.776379793789483e-05
lfr_mu01_seed1,bottom20,973,1,25.0,0.0,0.0,6.881997564754005e-05
lfr_mu01_seed1,bottom20,96,1,25.0,0.0,0.0,7.522938215147541e-06
lfr_mu01_seed1,bottom20,470,5,34.0,0.0,0.0,9.332892734811179e-05
lfr_mu01_seed1,bottom20,53,5,34.0,0.0,0.0,0.00034367424319612175
lfr_mu01_seed1,bottom20,764,5,33.0,0.0,0.0,0.00029565840581027066
lfr_mu01_seed1,bottom20,28,5,35.0,0.0,0.0,0.00037217239199050303
lfr_mu01_seed1,bottom20,529,5,32.0,0.0,0.0,0.00015031594533794674
lfr_mu01_seed1,bottom20,172,5,35.0,0.0,0.0,0.0005203035818018409
lfr_mu01_seed1,bottom20,39,5,36.0,0.0,0.0,0.00028461535116068554
lfr_mu01_seed1,bottom20,516,5,30.0,0.0,0.0,0.0001171087255134226
lfr_mu01_seed1,bottom20,887,5,30.0,0.0,0.0,0.00012348732140671603
lfr_mu01_seed1,bottom20,962,5,37.0,0.0,0.0,0.00042354894550256534
lfr_mu01_seed1,bottom20,444,5,37.0,0.0,0.0,0.0004281175581873111
lfr_mu01_seed1,bottom20,32,5,29.0,0.0,0.0,0.00016967774284651897
lfr_mu01_seed1,bottom20,801,5,29.0,0.0,0.0,0.0002363212022766796
lfr_mu01_seed1,bottom20,666,5,29.0,0.0,0.0,0.0003314437104134472
lfr_mu01_seed1,bottom20,191,5,28.0,0.0,0.0,0.00025331648035264
lfr_mu01_seed1,bottom20,554,5,28.0,0.0,0.0,0.0002641665242988521
lfr_mu01_seed1,bottom20,787,5,28.0,0.0,0.0,0.00030060744484254436
lfr_mu01_seed1,bottom20,220,5,26.0,0.0,0.0,0.00020604385186467322
lfr_mu01_seed1,bottom20,189,5,25.0,0.0,0.0,7.525694373373486e-05
lfr_mu01_seed1,bottom20,5,5,25.0,0.0,0.0,0.00019416933790187277
lfr_mu01_seed1,bottom20,542,5,25.0,0.0,0.0,0.0002149105831126218
lfr_mu01_seed1,bottom20,47,5,25.0,0.0,0.0,0.00024143672971052398
lfr_mu01_seed1,bottom20,556,5,25.0,0.0,0.0,0.00024787928286073
lfr_mu01_seed1,bottom20,55,5,24.0,0.0,0.0,0.0001466916912891171
lfr_mu01_seed1,bottom20,456,10,34.0,0.0,0.0,0.0003995189581582684
lfr_mu01_seed1,bottom20,206,10,34.0,0.0,0.0,0.0006684674116102186
lfr_mu01_seed1,bottom20,580,10,34.0,0.0,0.0,0.0006857165242491404
lfr_mu01_seed1,bottom20,802,10,32.0,0.0,0.0,0.00014712584953415655
lfr_mu01_seed1,bottom20,823,10,33.0,0.0,0.0,0.0004720481968746439
lfr_mu01_seed1,bottom20,544,10,31.0,0.0,0.0,0.00033680479384755514
lfr_mu01_seed1,bottom20,445,10,36.0,0.0,0.0,0.0011197265358189724
lfr_mu01_seed1,bottom20,224,10,28.0,0.0,0.0,0.00019040423853712755
lfr_mu01_seed1,bottom20,522,10,29.0,0.0,0.0,0.0004997616331884001
lfr_mu01_seed1,bottom20,860,10,29.0,0.0,0.0,0.0005573742369811337
lfr_mu01_seed1,bottom20,288,10,27.0,0.0,0.0,0.0001307820457026179
lfr_mu01_seed1,bottom20,268,10,28.0,0.0,0.0,0.0004755902194563326
lfr_mu01_seed1,bottom20,484,10,28.0,0.0,0.0,0.0005294143059033761
lfr_mu01_seed1,bottom20,733,10,28.0,0.0,0.0,0.0005663385835236389
lfr_mu01_seed1,bottom20,56,10,26.0,0.0,0.0,0.00020675465810706604
lfr_mu01_seed1,bottom20,182,10,39.0,0.0,0.0,0.00109038536395313
lfr_mu01_seed1,bottom20,30,10,26.0,0.0,0.0,0.0002879877532902965
lfr_mu01_seed1,bottom20,74,10,40.0,0.0,0.0,0.0009772587376517938
lfr_mu01_seed1,bottom20,49,10,25.0,0.0,0.0,0.0001500147828523652
lfr_mu01_seed1,bottom20,619,10,25.0,0.0,0.0,0.0002140386430051267
lfr_mu01_seed1,bottom20,107,10,40.0,0.0,0.0,0.0011116494262178322
lfr_mu01_seed1,bottom20,447,10,25.0,0.0,0.0,0.00026779331039744603
lfr_mu01_seed1,bottom20,497,10,42.0,0.0,0.0,0.0005743937036685558
lfr_mu01_seed1,bottom20,819,10,25.0,0.0,0.0,0.0003792775669986156
lfr_mu01_seed1,bottom20,607,11,32.0,0.0,0.0,0.00011642824773536673
lfr_mu01_seed1,bottom20,526,11,33.0,0.0,0.0,0.00047337816543868054
lfr_mu01_seed1,bottom20,222,11,32.0,0.0,0.0,0.00022610446595203732
lfr_mu01_seed1,bottom20,624,11,32.0,0.0,0.0,0.0002527650050763235
lfr_mu01_seed1,bottom20,284,11,36.0,0.0,0.0,0.00045238354206093536
lfr_mu01_seed1,bottom20,353,11,36.0,0.0,0.0,0.000549124382619942
lfr_mu01_seed1,bottom20,38,11,37.0,0.0,0.0,0.0002648039246017493
lfr_mu01_seed1,bottom20,98,11,36.0,0.0,0.0,0.0005790155213148471
lfr_mu01_seed1,bottom20,121,11,37.0,0.0,0.0,0.0005573803196115279
lfr_mu01_seed1,bottom20,981,11,38.0,0.0,0.0,0.0003792440077981216
lfr_mu01_seed1,bottom20,523,11,29.0,0.0,0.0,0.00015325677506309202
lfr_mu01_seed1,bottom20,609,11,29.0,0.0,0.0,0.00021820354936579917
lfr_mu01_seed1,bottom20,46,11,29.0,0.0,0.0,0.00022888028608768733
lfr_mu01_seed1,bottom20,94,11,38.0,0.0,0.0,0.0006208013387417554
lfr_mu01_seed1,bottom20,102,11,27.0,0.0,0.0,8.921162869349108e-05
lfr_mu01_seed1,bottom20,364,11,41.0,0.0,0.0,0.00021056889232107335
lfr_mu01_seed1,bottom20,246,11,27.0,0.0,0.0,0.0003088567354887675
lfr_mu01_seed1,bottom20,884,11,26.0,0.0,0.0,0.00010503369735869567
lfr_mu01_seed1,bottom20,381,11,26.0,0.0,0.0,0.00014479736768569542
lfr_mu01_seed1,bottom20,72,11,26.0,0.0,0.0,0.0001764258024669516
lfr_mu01_seed1,bottom20,757,11,26.0,0.0,0.0,0.00020489667463732502
lfr_mu01_seed1,bottom20,104,11,26.0,0.0,0.0,0.00021496899321921155
lfr_mu01_seed1,bottom20,603,11,26.0,0.0,0.0,0.0002273289507576841
lfr_mu01_seed1,top20,147,3,37.0,0.0,0.0,0.0001959433554867465
lfr_mu01_seed1,top20,717,3,37.0,0.0,0.0,0.0001152192671516332
lfr_mu01_seed1,top20,149,3,37.0,0.0,0.0,0.00011355273606072599
lfr_mu01_seed1,top20,795,3,37.0,0.0,0.0,8.96736710449157e-05
lfr_mu01_seed1,top20,735,3,36.0,0.0,0.0,0.0002113704136768574
lfr_mu01_seed1,top20,848,3,36.0,0.0,0.0,0.00015502413228195874
lfr_mu01_seed1,top20,466,3,36.0,0.0,0.0,9.514596112340983e-05
lfr_mu01_seed1,top20,902,3,36.0,0.0,0.0,7.618706555113666e-05
lfr_mu01_seed1,top20,622,3,38.0,0.0,0.0,0.00015350988278481928
lfr_mu01_seed1,top20,154,3,38.0,0.0,0.0,0.0001519122003015115
lfr_mu01_seed1,top20,282,3,38.0,0.0,0.0,0.00014209007511533137
lfr_mu01_seed1,top20,179,3,35.0,0.0,0.0,0.0001644248538519317
lfr_mu01_seed1,top20,724,3,35.0,0.0,0.0,0.0001413029599206959
lfr_mu01_seed1,top20,133,3,39.0,0.0,0.0,0.0002268476800794806
lfr_mu01_seed1,top20,215,3,35.0,0.0,0.0,0.00012022149440476582
lfr_mu01_seed1,top20,134,3,35.0,0.0,0.0,0.00011252685899138575
lfr_mu01_seed1,top20,810,3,35.0,0.0,0.0,0.00011088118101439721
lfr_mu01_seed1,top20,686,3,35.0,0.0,0.0,0.00010320178603328573
lfr_mu01_seed1,top20,120,3,39.0,0.0,0.0,0.00019471616512940974
lfr_mu01_seed1,top20,125,3,35.0,0.0,0.0,9.912147279286018e-05
lfr_mu01_seed1,top20,132,3,39.0,0.0,0.0,0.00017312628520289804
lfr_mu01_seed1,top20,453,3,39.0,0.0,0.0,0.00014343630121817298
lfr_mu01_seed1,top20,658,3,39.0,0.0,0.0,9.719564166659112e-05
lfr_mu01_seed1,top20,703,3,34.0,0.0,0.0,0.00016699703383148538
lfr_mu01_seed1,top20,835,3,40.0,0.0,0.0,0.00022103895266374344
lfr_mu01_seed1,top20,377,3,34.0,0.0,0.0,0.000125679416853371
lfr_mu01_seed1,top20,625,3,34.0,0.0,0.0,0.0001186247640806531
lfr_mu01_seed1,top20,966,3,34.0,0.0,0.0,6.875504638972415e-05
lfr_mu01_seed1,top20,3,3,40.0,0.0,0.0,9.843605740104361e-05
lfr_mu01_seed1,top20,987,3,41.0,0.0,0.0,0.00022348765944546706
lfr_mu01_seed1,top20,844,3,33.0,0.0,0.0,0.00011717482332480751
lfr_mu01_seed1,top20,626,3,41.0,0.0,0.0,0.00019951403231539252
lfr_mu01_seed1,top20,159,3,41.0,0.0,0.0,0.00018421801517364808
lfr_mu01_seed1,top20,775,3,33.0,0.0,0.0,9.108268670019278e-05
lfr_mu01_seed1,top20,616,3,33.0,0.0,0.0,8.491599243682792e-05
lfr_mu01_seed1,top20,941,3,33.0,0.0,0.0,6.884224275893168e-05
lfr_mu01_seed1,top20,866,3,41.0,0.0,0.0,0.00011939593092650743
lfr_mu01_seed1,top20,314,3,42.0,0.0,0.0,0.00022283637288940375
lfr_mu01_seed1,top20,145,3,42.0,0.0,0.0,0.00021532926841170014
lfr_mu01_seed1,top20,423,3,32.0,0.0,0.0,0.00011100739191064984
lfr_mu01_seed1,top20,714,3,42.0,0.0,0.0,0.00018907546178869057
lfr_mu01_seed1,top20,894,3,32.0,0.0,0.0,9.415418174214048e-05
lfr_mu01_seed1,top20,663,3,32.0,0.0,0.0,8.449588276631603e-05
lfr_mu01_seed1,top20,176,3,44.0,0.0,0.0,0.00018376985772503813
lfr_mu01_seed1,top20,986,3,29.0,0.0,0.0,0.00012095907177500558
lfr_mu01_seed1,top20,402,3,29.0,0.0,0.0,9.502979667995214e-05
lfr_mu01_seed1,top20,768,3,29.0,0.0,0.0,9.463520994893552e-05
lfr_mu01_seed1,top20,909,3,29.0,0.0,0.0,7.536877279973191e-05
lfr_mu01_seed1,top20,256,3,45.0,0.0,0.0,0.00014357842111426604
lfr_mu01_seed1,top20,177,3,46.0,0.0,0.0,0.00024113006695449996
lfr_mu01_seed1,top20,782,3,28.0,0.0,0.0,7.031550441892536e-05
lfr_mu01_seed1,top20,679,3,28.0,0.0,0.0,6.921161388873635e-05
lfr_mu01_seed1,top20,307,3,28.0,0.0,0.0,6.432222304027974e-05
lfr_mu01_seed1,top20,822,3,28.0,0.0,0.0,5.1545450337319365e-05
lfr_mu01_seed1,top20,274,3,28.0,0.0,0.0,5.003953937831227e-05
lfr_mu01_seed1,top20,740,3,28.0,0.0,0.0,4.500204672557439e-05
lfr_mu01_seed1,top20,11,3,47.0,0.0,0.0,0.000310027146030779
lfr_mu01_seed1,top20,868,3,47.0,0.0,0.0,0.0001901203592246889
lfr_mu01_seed1,top20,760,3,27.0,0.0,0.0,5.3138851587695494e-05
lfr_mu01_seed1,top20,790,3,27.0,0.0,0.0,4.310149297056165e-05
lfr_mu01_seed1,top20,345,3,48.0,0.0,0.0,0.000281759190040497
lfr_mu01_seed1,top20,502,3,26.0,0.0,0.0,0.0001015716810300513
lfr_mu01_seed1,top20,299,3,48.0,0.0,0.0,0.0001768457530102331
lfr_mu01_seed1,top20,947,3,26.0,0.0,0.0,6.188458820272137e-05
lfr_mu01_seed1,top20,920,3,26.0,0.0,0.0,5.872771347986168e-05
lfr_mu01_seed1,top20,818,3,26.0,0.0,0.0,4.813291366881155e-05
lfr_mu01_seed1,top20,290,3,26.0,0.0,0.0,3.892771202475986e-05
lfr_mu01_seed1,top20,78,3,49.0,0.0,0.0,0.00023528835926072347
lfr_mu01_seed1,top20,164,3,50.0,0.0,0.0,0.00019235512520870935
lfr_mu01_seed1,top20,451,3,24.0,0.0,0.0,3.783114086227378e-05
lfr_mu01_seed1,top20,933,3,51.0,0.0,0.0,0.0001997367880182127
lfr_mu01_seed1,top20,935,3,23.0,0.0,0.0,7.824856510663377e-05
lfr_mu01_seed1,top20,465,3,23.0,0.0,0.0,7.094659114001938e-05
lfr_mu01_seed1,top20,472,3,23.0,0.0,0.0,6.341858362458241e-05
lfr_mu01_seed1,top20,623,3,52.0,0.0,0.0,0.00034391713105327317
lfr_mu01_seed1,top20,146,3,52.0,0.0,0.0,0.00028644116060186424
lfr_mu01_seed1,top20,433,3,19.0,0.0,0.0,4.2428099660601204e-05
lfr_mu01_seed1,top20,646,3,56.0,0.0,0.0,0.00031213808941701703
lfr_mu01_seed1,top20,339,3,56.0,0.017857142857142856,0.035076530612244916,0.004642253252228099
lfr_mu01_seed1,top20,656,3,50.0,0.02,0.039200000000000124,0.00544059418771811
lfr_mu01_seed1,top20,814,3,55.0,0.01818181818181818,0.03570247933884296,0.00521368311643648
lfr_mu01_seed1,top20,983,3,69.0,0.014492753623188406,0.02856542743121193,0.006216540261884985
lfr_mu01_seed1,top20,437,3,59.0,0.01694915254237288,0.033323757540936416,0.008121958991247982
lfr_mu01_seed1,top20,233,3,62.0,0.016129032258064516,0.031737773152965554,0.007947784480491472
lfr_mu01_seed1,top20,551,1,43.0,0.0,0.0,0.000493145502566353
lfr_mu01_seed1,top20,662,1,44.0,0.0,0.0,0.00046249316379464524
lfr_mu01_seed1,top20,45,1,44.0,0.0,0.0,0.0005201332999547146
lfr_mu01_seed1,top20,262,1,24.0,0.0,0.0,0.00023918434298171332
lfr_mu01_seed1,top20,773,1,24.0,0.0,0.0,0.00017774239577994305
lfr_mu01_seed1,top20,296,1,24.0,0.0,0.0,0.00016485567041837998
lfr_mu01_seed1,top20,972,1,24.0,0.0,0.0,0.00012579600619754656
lfr_mu01_seed1,top20,171,1,24.0,0.0,0.0,0.00012344998778530828
lfr_mu01_seed1,top20,35,1,23.0,0.0,0.0,0.00030384919905075746
lfr_mu01_seed1,top20,119,1,23.0,0.0,0.0,0.00010813359158116894
lfr_mu01_seed1,top20,367,1,23.0,0.0,0.0,4.288485253823534e-05
lfr_mu01_seed1,top20,369,1,23.0,0.0,0.0,3.2934674357739626e-05
lfr_mu01_seed1,top20,160,1,22.0,0.0,0.0,7.861629816090907e-05
lfr_mu01_seed1,top20,737,1,19.0,0.0,0.0,0.00011556589830192614
lfr_mu01_seed1,top20,473,1,19.0,0.0,0.0,7.332839860060996e-05
lfr_mu01_seed1,top20,469,1,19.0,0.0,0.0,4.209776744228149e-05
lfr_mu01_seed1,top20,762,1,18.0,0.0,0.0,8.527307478703295e-05
lfr_mu01_seed1,top20,485,1,18.0,0.0,0.0,6.69639268398804e-06
lfr_mu01_seed1,top20,157,1,15.0,0.0,0.0,0.0001309454434437768
lfr_mu01_seed1,top20,393,1,22.0,0.045454545454545456,0.08677685950413205,0.006312382650212903
lfr_mu01_seed1,top20,574,5,45.0,0.0,0.0,0.000723190518170975
lfr_mu01_seed1,top20,67,5,46.0,0.0,0.0,0.0007267281017062418
lfr_mu01_seed1,top20,250,5,47.0,0.0,0.0,0.0007463599817249251
lfr_mu01_seed1,top20,588,5,24.0,0.0,0.0,0.00019760096880979802
lfr_mu01_seed1,top20,446,5,23.0,0.0,0.0,0.00015438397477517875
lfr_mu01_seed1,top20,507,5,23.0,0.0,0.0,9.987691929717024e-05
lfr_mu01_seed1,top20,190,5,22.0,0.0,0.0,0.00021341613416537284
lfr_mu01_seed1,top20,123,5,22.0,0.0,0.0,0.00011079260163119089
lfr_mu01_seed1,top20,723,5,21.0,0.0,0.0,0.0001063665376891057
lfr_mu01_seed1,top20,336,5,21.0,0.0,0.0,9.730941607977023e-05
lfr_mu01_seed1,top20,148,5,21.0,0.0,0.0,7.842513742835015e-05
lfr_mu01_seed1,top20,996,5,21.0,0.0,0.0,4.8075243158465954e-05
lfr_mu01_seed1,top20,752,5,20.0,0.0,0.0,0.00024875965546731495
lfr_mu01_seed1,top20,647,5,20.0,0.0,0.0,0.00016859290500811138
lfr_mu01_seed1,top20,936,5,20.0,0.0,0.0,0.0001535304167403436
lfr_mu01_seed1,top20,252,5,20.0,0.0,0.0,0.00013260680950684327
lfr_mu01_seed1,top20,713,5,20.0,0.0,0.0,8.761200576939711e-05
lfr_mu01_seed1,top20,964,5,20.0,0.0,0.0,6.814686550977569e-06
lfr_mu01_seed1,top20,985,5,19.0,0.0,0.0,9.73468276342263e-05
lfr_mu01_seed1,top20,671,5,19.0,0.0,0.0,9.350634657914027e-06
lfr_mu01_seed1,top20,953,6,37.0,0.0,0.0,0.00016129595278175458
lfr_mu01_seed1,top20,570,6,36.0,0.0,0.0,0.00023595134468394624
lfr_mu01_seed1,top20,332,6,36.0,0.0,0.0,8.507407951230846e-05
lfr_mu01_seed1,top20,908,6,36.0,0.0,0.0,7.562852932452837e-05
lfr_mu01_seed1,top20,384,6,35.0,0.0,0.0,0.00019285962126682784
lfr_mu01_seed1,top20,85,6,35.0,0.0,0.0,7.576738197652557e-05
lfr_mu01_seed1,top20,81,6,35.0,0.0,0.0,5.74423537171147e-05
lfr_mu01_seed1,top20,543,6,35.0,0.0,0.0,4.6646179187280004e-05
lfr_mu01_seed1,top20,68,6,34.0,0.0,0.0,0.0002308216116608997
lfr_mu01_seed1,top20,73,6,34.0,0.0,0.0,0.0001755194120150404
lfr_mu01_seed1,top20,592,6,40.0,0.0,0.0,0.0005515114305523797
lfr_mu01_seed1,top20,80,6,34.0,0.0,0.0,4.1796439174508105e-05
lfr_mu01_seed1,top20,92,6,40.0,0.0,0.0,0.0005980708873999642
lfr_mu01_seed1,top20,627,6,33.0,0.0,0.0,0.00020049256220730906
lfr_mu01_seed1,top20,665,6,33.0,0.0,0.0,0.00012136379394112278
lfr_mu01_seed1,top20,895,6,33.0,0.0,0.0,8.598325388023761e-05
lfr_mu01_seed1,top20,903,6,33.0,0.0,0.0,8.536854744981569e-05
lfr_mu01_seed1,top20,61,6,33.0,0.0,0.0,7.731762607890623e-05
lfr_mu01_seed1,top20,707,6,33.0,0.0,0.0,6.106239226755261e-05
lfr_mu01_seed1,top20,565,7,74.0,0.013513513513513514,0.02666179693206705,0.007428106744144279
lfr_mu01_seed1,top20,934,7,80.0,0.0125,0.024687499999999973,0.006662921721893737
lfr_mu01_seed1,top20,705,7,84.0,0.011904761904761904,0.02352607709750565,0.005917399676760666
lfr_mu01_seed1,top20,270,7,99.0,0.010101010101010102,0.019997959391898634,0.004927983088656646
lfr_mu01_seed1,top20,739,7,78.0,0.01282051282051282,0.025312294543063718,0.01000703434350976
lfr_mu01_seed1,top20,90,7,91.0,0.01098901098901099,0.021736505252988758,0.007352074482535523
lfr_mu01_seed1,top20,400,7,87.0,0.011494252873563218,0.022724270048883666,0.009236401505331917
lfr_mu01_seed1,top20,108,7,107.0,0.009345794392523364,0.018516901039392186,0.006216128671849215
lfr_mu01_seed1,top20,231,7,110.0,0.00909090909090909,0.01801652892561978,0.005661045547760658
lfr_mu01_seed1,top20,488,7,107.0,0.009345794392523364,0.018516901039392186,0.010038488561139201
lfr_mu01_seed1,top20,600,7,114.0,0.008771929824561403,0.017389966143428692,0.00896186604822975
lfr_mu01_seed1,top20,15,7,116.0,0.008620689655172414,0.017092746730083208,0.008906005137048803
lfr_mu01_seed1,top20,722,7,65.0,0.03076923076923077,0.06011834319526632,0.014258862058658391
lfr_mu01_seed1,top20,615,7,121.0,0.008264462809917356,0.016392322928761693,0.0077402359231496035
lfr_mu01_seed1,top20,528,7,101.0,0.009900990099009901,0.019605920988138514,0.014901891634610089
lfr_mu01_seed1,top20,17,7,120.0,0.008333333333333333,0.016527777777777697,0.012142459886024921
lfr_mu01_seed1,top20,200,7,118.0,0.00847457627118644,0.016805515656420633,0.013051033460132394
lfr_mu01_seed1,top20,513,7,102.0,0.00980392156862745,0.01941560938100717,0.01717841101921682
lfr_mu01_seed1,top20,223,7,89.0,0.02247191011235955,0.04418634010857225,0.018268224205950985
lfr_mu01_seed1,top20,697,10,42.0,0.0,0.0,0.0009695322392234629
lfr_mu01_seed1,top20,769,10,47.0,0.0,0.0,0.0013176692590770693
lfr_mu01_seed1,top20,165,10,23.0,0.0,0.0,0.0003440407576896983
lfr_mu01_seed1,top20,494,10,23.0,0.0,0.0,0.0003395341740623534
lfr_mu01_seed1,top20,112,10,23.0,0.0,0.0,0.0004744249760599449
lfr_mu01_seed1,top20,454,10,23.0,0.0,0.0,0.00013267233026694378
lfr_mu01_seed1,top20,42,10,47.0,0.0,0.0,0.0015949950722462778
lfr_mu01_seed1,top20,109,10,22.0,0.0,0.0,0.0002360174183223767
lfr_mu01_seed1,top20,483,10,22.0,0.0,0.0,9.130471310212808e-05
lfr_mu01_seed1,top20,77,10,21.0,0.0,0.0,0.0002699991338884756
lfr_mu01_seed1,top20,486,10,21.0,0.0,0.0,5.540256318050701e-05
lfr_mu01_seed1,top20,234,10,20.0,0.0,0.0,0.00022703830993627713
lfr_mu01_seed1,top20,510,10,19.0,0.0,0.0,0.00028035186465906296
lfr_mu01_seed1,top20,984,10,19.0,0.0,0.0,0.00020594510477316017
lfr_mu01_seed1,top20,194,10,19.0,0.0,0.0,9.104729594553495e-05
lfr_mu01_seed1,top20,978,10,19.0,0.0,0.0,4.6462786847735903e-05
lfr_mu01_seed1,top20,629,10,50.0,0.02,0.039200000000000124,0.01044157616518975
lfr_mu01_seed1,top20,530,10,43.0,0.023255813953488372,0.045429962141698255,0.014844661104461001
lfr_mu01_seed1,top20,755,10,22.0,0.045454545454545456,0.08677685950413205,0.004820631246892165
lfr_mu01_seed1,top20,210,11,26.0,0.0,0.0,0.00040200458049315097
lfr_mu01_seed1,top20,875,11,26.0,0.0,0.0,0.00027404506413920084
lfr_mu01_seed1,top20,991,11,26.0,0.0,0.0,0.00024125302536164245
lfr_mu01_seed1,top20,439,11,47.0,0.0,0.0,0.0007313515427560517
lfr_mu01_seed1,top20,881,11,25.0,0.0,0.0,0.00018958192590859296
lfr_mu01_seed1,top20,695,11,48.0,0.0,0.0,0.0007506507022568869
lfr_mu01_seed1,top20,945,11,24.0,0.0,0.0,0.0002638069874504137
lfr_mu01_seed1,top20,216,11,23.0,0.0,0.0,0.00017500449382518485
lfr_mu01_seed1,top20,122,11,23.0,0.0,0.0,6.595789757644713e-05
lfr_mu01_seed1,top20,643,11,22.0,0.0,0.0,0.0002894616739305578
lfr_mu01_seed1,top20,241,11,22.0,0.0,0.0,0.00021918191427586578
lfr_mu01_seed1,top20,706,11,22.0,0.0,0.0,0.00016918610516236687
lfr_mu01_seed1,top20,749,11,22.0,0.0,0.0,6.524720460157054e-05
lfr_mu01_seed1,top20,725,11,21.0,0.0,0.0,0.00020022332691960673
lfr_mu01_seed1,top20,498,11,21.0,0.0,0.0,0.00015902045864078958
lfr_mu01_seed1,top20,693,11,21.0,0.0,0.0,0.000124121186020871
lfr_mu01_seed1,top20,481,11,20.0,0.0,0.0,0.0001432377935872985
lfr_mu01_seed1,top20,500,11,20.0,0.0,0.0,0.00011730851953185656
lfr_mu01_seed1,top20,492,11,19.0,0.0,0.0,9.941496052745244e-05
lfr_mu01_seed2,bottom20,276,4,34.0,0.029411764705882353,0.05709342560553643,0.002566059004566676
lfr_mu01_seed2,bottom20,641,4,40.0,0.025,0.04875000000000007,0.002721121781520638
lfr_mu01_seed2,bottom20,300,4,34.0,0.0,0.0,0.00017227784898250217
lfr_mu01_seed2,bottom20,328,4,34.0,0.0,0.0,0.0002497983083581444
lfr_mu01_seed2,bottom20,631,4,34.0,0.0,0.0,0.0002568431908676957
lfr_mu01_seed2,bottom20,664,4,34.0,0.0,0.0,0.0002715952615000923
lfr_mu01_seed2,bottom20,646,4,34.0,0.0,0.0,0.0003003442611075382
lfr_mu01_seed2,bottom20,684,4,34.0,0.0,0.0,0.0003340266636257215
lfr_mu01_seed2,bottom20,596,4,35.0,0.0,0.0,9.239489323825772e-05
lfr_mu01_seed2,bottom20,146,4,34.0,0.0,0.0,0.00040426648111892364
lfr_mu01_seed2,bottom20,275,4,33.0,0.0,0.0,0.000172353246554174
lfr_mu01_seed2,bottom20,929,4,35.0,0.0,0.0,0.00014738645892549857
lfr_mu01_seed2,bottom20,741,4,35.0,0.0,0.0,0.0001624291178390077
lfr_mu01_seed2,bottom20,712,4,35.0,0.0,0.0,0.00024171975926692081
lfr_mu01_seed2,bottom20,676,4,33.0,0.0,0.0,0.0002881779861263878
lfr_mu01_seed2,bottom20,35,4,33.0,0.0,0.0,0.00033888201435162903
lfr_mu01_seed2,bottom20,887,4,35.0,0.0,0.0,0.0003313107905290937
lfr_mu01_seed2,bottom20,679,4,35.0,0.0,0.0,0.00037598510487861134
lfr_mu01_seed2,bottom20,95,4,33.0,0.0,0.0,0.00041267779262319355
lfr_mu01_seed2,bottom20,565,4,32.0,0.0,0.0,0.0001240442028870487
lfr_mu01_seed2,bottom20,790,4,35.0,0.0,0.0,0.000397224801962093
lfr_mu01_seed2,bottom20,787,4,35.0,0.0,0.0,0.000411522678812194
lfr_mu01_seed2,bottom20,969,4,32.0,0.0,0.0,0.0002296803738560138
lfr_mu01_seed2,bottom20,814,4,36.0,0.0,0.0,0.00026560829527441844
lfr_mu01_seed2,bottom20,384,4,31.0,0.0,0.0,0.0001967034385231451
lfr_mu01_seed2,bottom20,263,4,37.0,0.0,0.0,0.00021868978878678396
lfr_mu01_seed2,bottom20,987,4,37.0,0.0,0.0,0.0002573548948025508
lfr_mu01_seed2,bottom20,831,4,30.0,0.0,0.0,0.0001245948699694988
lfr_mu01_seed2,bottom20,278,4,30.0,0.0,0.0,0.00012752017537254637
lfr_mu01_seed2,bottom20,882,4,38.0,0.0,0.0,0.00024042486313382967
lfr_mu01_seed2,bottom20,399,4,29.0,0.0,0.0,9.520084851582426e-05
lfr_mu01_seed2,bottom20,702,4,29.0,0.0,0.0,0.00012642299648677241
lfr_mu01_seed2,bottom20,932,4,38.0,0.0,0.0,0.0004072380685732229
