dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,source_network,structure_level,seed_index,comm_method,method_seed,config_path,graph_path,comm_path,lfr_community_path,target_top20_ratio,target_middle20_ratio,target_bottom20_ratio,target_top20_count,target_middle20_count,target_bottom20_count,target_top20_communities_touched,target_middle20_communities_touched,target_bottom20_communities_touched,anchor_top20_community,anchor_middle20_community,anchor_bottom20_community,num_nodes,num_edges,avg_degree,median_degree,p90_degree,p99_degree,avg_clustering,transitivity,max_degree,lfr_communities,lfr_modularity,lfr_internal_edges,lfr_external_edges,lfr_internal_edge_ratio,lfr_external_edge_ratio,lfr_comm_size_min,lfr_comm_size_median,lfr_comm_size_max,comm_mean,comm_std,comm_min,comm_q10,comm_q25,comm_median,comm_q75,comm_q90,comm_max,comm_count_zero,comm_count_one,top20_count,top20_degree_mean,top20_degree_median,top20_degree_p90,top20_max_degree,top20_communities_touched,top20_largest_comm_count,top20_largest_comm_ratio,middle20_count,middle20_degree_mean,middle20_degree_median,middle20_degree_p90,middle20_max_degree,middle20_communities_touched,middle20_largest_comm_count,middle20_largest_comm_ratio,bottom20_count,bottom20_degree_mean,bottom20_degree_median,bottom20_degree_p90,bottom20_max_degree,bottom20_communities_touched,bottom20_largest_comm_count,bottom20_largest_comm_ratio
lfr_facebook_pool,lfrpool_strong_facebook_like_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,329.8666666666667,0.3298666666666667,6094.366666666667,6.094366666666667,1040.2,1.0402,lfr_strong_seed2,strong,2,facebook_like,20262902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed2/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,42.085,38.0,67.1,122,3,129,0.645,200,36.815,32.0,59.0,115,9,76,0.38,200,39.965,34.0,63.19999999999999,103,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,128.6,0.1286,3003.78,3.0037800000000003,1706.78,1.70678,lfr_strong_seed2,strong,2,facebook_like,20262902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed2/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,42.085,38.0,67.1,122,3,129,0.645,200,36.815,32.0,59.0,115,9,76,0.38,200,39.965,34.0,63.19999999999999,103,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,504.53,0.50453,10129.81,10.129809999999999,3615.69,3.6156900000000003,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,balance,"Balance (0.8, 0.8)",1,corrective,640.6,0.6406000000000001,13461.07,13.46107,5394.68,5.39468,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,balance,"Balance (0.8, 0.8)",2,observational,335.7931034482759,0.3357931034482759,6497.724137931034,6.497724137931034,1102.5862068965516,1.1025862068965517,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,146.29,0.14629,3449.34,3.4493400000000003,1835.73,1.83573,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,505.62,0.5056200000000001,10128.27,10.12827,3645.93,3.64593,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,564.97,0.5649700000000001,11944.41,11.94441,4907.75,4.90775,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,319.23333333333335,0.31923333333333337,6192.833333333333,6.192833333333333,965.5333333333333,0.9655333333333334,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,174.85,0.17485,3961.9,3.9619,2008.77,2.00877,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,506.71,0.50671,10151.36,10.15136,3634.58,3.63458,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,717.06,0.7170599999999999,15003.47,15.00347,5881.54,5.88154,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,335.6764705882353,0.3356764705882353,6488.411764705882,6.488411764705882,1078.764705882353,1.0787647058823528,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_facebook_like_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,132.8,0.1328,3190.96,3.19096,1733.78,1.73378,lfr_strong_seed3,strong,3,facebook_like,20263902,v2/test_2/network/network-lfrpool_strong_facebook_like_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_facebook_like_seed3/lfr_communities.csv,0.645,0.381,0.526,129,76,105,3,9,5,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,46.29,38.0,84.49999999999997,118,3,129,0.645,200,39.32,35.0,62.0,104,9,76,0.38,200,42.02,35.0,68.1,111,5,105,0.525
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,balance,"Balance (0.8, 0.8)",0,misinformation,470.11,0.47011000000000003,8747.46,8.747459999999998,3270.53,3.2705300000000004,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,balance,"Balance (0.8, 0.8)",1,corrective,647.44,0.64744,13123.16,13.12316,5427.31,5.42731,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,balance,"Balance (0.8, 0.8)",2,observational,332.1666666666667,0.33216666666666667,6145.125,6.145125,1061.875,1.0618750000000001,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,balance,"Balance (0.8, 0.8)",3,behavior-guiding,134.34,0.13434000000000001,2908.14,2.90814,1692.84,1.69284,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,471.91,0.47191000000000005,8791.56,8.79156,3281.22,3.28122,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,577.39,0.57739,11857.74,11.85774,5004.98,5.00498,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,certainty_high,"Certainty high (0.9, 0.5)",2,observational,336.8695652173913,0.3368695652173913,6228.739130434783,6.228739130434783,1034.0434782608695,1.0340434782608696,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,162.68,0.16268000000000002,3372.07,3.3720700000000003,1872.24,1.8722400000000001,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,470.61,0.47061000000000003,8766.53,8.766530000000001,3260.1,3.2601,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,689.49,0.68949,13926.44,13.926440000000001,5661.88,5.66188,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
